card_id,release_date,card_number,name,rarity,extracted_date
5843,2024-09-20,MP24-EN046,25Th Anniversary Tin: Dueling Mirrors,Quarter Century Secret Rare,2024-11-27
5843,2024-09-20,MP24-EN046,25Th Anniversary Tin: Dueling Mirrors,Quarter Century Secret Rare,2024-11-27
5844,2018-08-31,MP18-EN108,2018 Mega-Tins Mega Pack,Common,2024-11-27
5844,2018-08-31,MP18-EN108,2018 Mega-Tins Mega Pack,Common,2024-11-27
5845,2018-08-31,MP18-EN107,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5845,2018-08-31,MP18-EN107,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5845,2018-08-31,MP18-EN107,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5845,2018-08-31,MP18-EN107,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5845,2018-08-31,MP18-EN107,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5846,2018-08-31,MP18-EN067,2018 Mega-Tins Mega Pack,Super Rare,2024-11-27
5846,2018-08-31,MP18-EN067,2018 Mega-Tins Mega Pack,Super Rare,2024-11-27
5847,2018-08-31,MP18-EN227,2018 Mega-Tins Mega Pack,Common,2024-11-27
5847,2018-08-31,MP18-EN227,2018 Mega-Tins Mega Pack,Common,2024-11-27
5848,2018-08-31,MP18-EN233,2018 Mega-Tins Mega Pack,Common,2024-11-27
5848,2018-08-31,MP18-EN233,2018 Mega-Tins Mega Pack,Common,2024-11-27
5848,2018-08-31,MP18-EN233,2018 Mega-Tins Mega Pack,Common,2024-11-27
5849,2018-08-31,MP18-EN232,2018 Mega-Tins Mega Pack,Common,2024-11-27
5849,2018-08-31,MP18-EN232,2018 Mega-Tins Mega Pack,Common,2024-11-27
5849,2018-08-31,MP18-EN232,2018 Mega-Tins Mega Pack,Common,2024-11-27
5849,2018-08-31,MP18-EN232,2018 Mega-Tins Mega Pack,Common,2024-11-27
5850,2018-08-31,MP18-EN228,2018 Mega-Tins Mega Pack,Common,2024-11-27
5850,2018-08-31,MP18-EN228,2018 Mega-Tins Mega Pack,Common,2024-11-27
5851,2018-08-31,MP18-EN231,2018 Mega-Tins Mega Pack,Common,2024-11-27
5851,2018-08-31,MP18-EN231,2018 Mega-Tins Mega Pack,Common,2024-11-27
5851,2018-08-31,MP18-EN231,2018 Mega-Tins Mega Pack,Common,2024-11-27
5851,2018-08-31,MP18-EN231,2018 Mega-Tins Mega Pack,Common,2024-11-27
5852,2018-08-31,MP18-EN226,2018 Mega-Tins Mega Pack,Common,2024-11-27
5852,2018-08-31,MP18-EN226,2018 Mega-Tins Mega Pack,Common,2024-11-27
5853,2018-08-31,MP18-EN229,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5853,2018-08-31,MP18-EN229,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5854,2018-08-31,MP18-EN230,2018 Mega-Tins Mega Pack,Common,2024-11-27
5854,2018-08-31,MP18-EN230,2018 Mega-Tins Mega Pack,Common,2024-11-27
5855,2018-08-31,MP18-EN224,2018 Mega-Tins Mega Pack,Common,2024-11-27
5855,2018-08-31,MP18-EN224,2018 Mega-Tins Mega Pack,Common,2024-11-27
5856,2018-08-31,MP18-EN225,2018 Mega-Tins Mega Pack,Common,2024-11-27
5856,2018-08-31,MP18-EN225,2018 Mega-Tins Mega Pack,Common,2024-11-27
5857,2018-08-31,MP18-EN222,2018 Mega-Tins Mega Pack,Common,2024-11-27
5857,2018-08-31,MP18-EN222,2018 Mega-Tins Mega Pack,Common,2024-11-27
5858,2018-08-31,MP18-EN223,2018 Mega-Tins Mega Pack,Common,2024-11-27
5858,2018-08-31,MP18-EN223,2018 Mega-Tins Mega Pack,Common,2024-11-27
5859,2018-08-31,MP18-EN221,2018 Mega-Tins Mega Pack,Common,2024-11-27
5859,2018-08-31,MP18-EN221,2018 Mega-Tins Mega Pack,Common,2024-11-27
5860,2018-08-31,MP18-EN220,2018 Mega-Tins Mega Pack,Common,2024-11-27
5860,2018-08-31,MP18-EN220,2018 Mega-Tins Mega Pack,Common,2024-11-27
5861,2018-08-31,MP18-EN218,2018 Mega-Tins Mega Pack,Ultra Rare,2024-11-27
5861,2018-08-31,MP18-EN218,2018 Mega-Tins Mega Pack,Ultra Rare,2024-11-27
5862,2018-08-31,MP18-EN219,2018 Mega-Tins Mega Pack,Common,2024-11-27
5862,2018-08-31,MP18-EN219,2018 Mega-Tins Mega Pack,Common,2024-11-27
5863,2018-08-31,MP18-EN217,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5863,2018-08-31,MP18-EN217,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5864,2024-02-23,BLC1-EN118,Battles Of Legend - Chapter 1,Common,2024-11-27
5864,2024-02-23,BLC1-EN118,Battles Of Legend - Chapter 1,Common,2024-11-27
5864,2024-02-23,BLC1-EN118,Battles Of Legend - Chapter 1,Common,2024-11-27
5864,2024-02-23,BLC1-EN118,Battles Of Legend - Chapter 1,Common,2024-11-27
5865,2018-08-31,MP18-EN215,2018 Mega-Tins Mega Pack,Common,2024-11-27
5865,2018-08-31,MP18-EN215,2018 Mega-Tins Mega Pack,Common,2024-11-27
5866,2018-08-31,MP18-EN214,2018 Mega-Tins Mega Pack,Common,2024-11-27
5866,2018-08-31,MP18-EN214,2018 Mega-Tins Mega Pack,Common,2024-11-27
5867,2018-08-31,MP18-EN213,2018 Mega-Tins Mega Pack,Common,2024-11-27
5867,2018-08-31,MP18-EN213,2018 Mega-Tins Mega Pack,Common,2024-11-27
5867,2018-08-31,MP18-EN213,2018 Mega-Tins Mega Pack,Common,2024-11-27
5868,2018-08-31,MP18-EN208,2018 Mega-Tins Mega Pack,Super Rare,2024-11-27
5868,2018-08-31,MP18-EN208,2018 Mega-Tins Mega Pack,Super Rare,2024-11-27
5869,2018-08-31,MP18-EN212,2018 Mega-Tins Mega Pack,Common,2024-11-27
5869,2018-08-31,MP18-EN212,2018 Mega-Tins Mega Pack,Common,2024-11-27
5870,2018-08-31,MP18-EN211,2018 Mega-Tins Mega Pack,Common,2024-11-27
5870,2018-08-31,MP18-EN211,2018 Mega-Tins Mega Pack,Common,2024-11-27
5871,2018-08-31,MP18-EN209,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5871,2018-08-31,MP18-EN209,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5872,2018-08-31,MP18-EN204,2018 Mega-Tins Mega Pack,Common,2024-11-27
5872,2018-08-31,MP18-EN204,2018 Mega-Tins Mega Pack,Common,2024-11-27
5872,2018-08-31,MP18-EN204,2018 Mega-Tins Mega Pack,Common,2024-11-27
5872,2018-08-31,MP18-EN204,2018 Mega-Tins Mega Pack,Common,2024-11-27
5873,2018-08-31,MP18-EN206,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5873,2018-08-31,MP18-EN206,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5874,2018-08-31,MP18-EN207,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5874,2018-08-31,MP18-EN207,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5875,2018-08-31,MP18-EN203,2018 Mega-Tins Mega Pack,Common,2024-11-27
5875,2018-08-31,MP18-EN203,2018 Mega-Tins Mega Pack,Common,2024-11-27
5876,2024-01-19,MZMI-EN066,Maze Of Millennia,Rare,2024-11-27
5876,2024-01-19,MZMI-EN066,Maze Of Millennia,Rare,2024-11-27
5876,2024-01-19,MZMI-EN066,Maze Of Millennia,Rare,2024-11-27
5876,2024-01-19,MZMI-EN066,Maze Of Millennia,Rare,2024-11-27
5877,2018-08-31,MP18-EN201,2018 Mega-Tins Mega Pack,Ultra Rare,2024-11-27
5877,2018-08-31,MP18-EN201,2018 Mega-Tins Mega Pack,Ultra Rare,2024-11-27
5878,2020-07-24,BLAR-EN086,Battles Of Legend: Armageddon,Ultra Rare,2024-11-27
5878,2020-07-24,BLAR-EN086,Battles Of Legend: Armageddon,Ultra Rare,2024-11-27
5878,2020-07-24,BLAR-EN086,Battles Of Legend: Armageddon,Ultra Rare,2024-11-27
5879,2018-08-31,MP18-EN198,2018 Mega-Tins Mega Pack,Common,2024-11-27
5879,2018-08-31,MP18-EN198,2018 Mega-Tins Mega Pack,Common,2024-11-27
5880,2018-08-31,MP18-EN194,2018 Mega-Tins Mega Pack,Super Rare,2024-11-27
5880,2018-08-31,MP18-EN194,2018 Mega-Tins Mega Pack,Super Rare,2024-11-27
5881,2019-02-15,SDSB-EN044,Structure Deck: Soulburner,Common,2024-11-27
5881,2019-02-15,SDSB-EN044,Structure Deck: Soulburner,Common,2024-11-27
5881,2019-02-15,SDSB-EN044,Structure Deck: Soulburner,Common,2024-11-27
5882,2018-08-31,MP18-EN192,2018 Mega-Tins Mega Pack,Common,2024-11-27
5882,2018-08-31,MP18-EN192,2018 Mega-Tins Mega Pack,Common,2024-11-27
5883,2018-08-31,MP18-EN191,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5883,2018-08-31,MP18-EN191,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5884,2018-08-31,MP18-EN189,2018 Mega-Tins Mega Pack,Common,2024-11-27
5884,2018-08-31,MP18-EN189,2018 Mega-Tins Mega Pack,Common,2024-11-27
5885,2018-08-31,MP18-EN190,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5885,2018-08-31,MP18-EN190,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5886,2018-08-31,MP18-EN186,2018 Mega-Tins Mega Pack,Common,2024-11-27
5886,2018-08-31,MP18-EN186,2018 Mega-Tins Mega Pack,Common,2024-11-27
5887,2018-08-31,MP18-EN187,2018 Mega-Tins Mega Pack,Common,2024-11-27
5887,2018-08-31,MP18-EN187,2018 Mega-Tins Mega Pack,Common,2024-11-27
5888,2018-08-31,MP18-EN188,2018 Mega-Tins Mega Pack,Common,2024-11-27
5888,2018-08-31,MP18-EN188,2018 Mega-Tins Mega Pack,Common,2024-11-27
5889,2019-08-23,FIGA-EN059,Fists Of The Gadgets,Super Rare,2024-11-27
5889,2019-08-23,FIGA-EN059,Fists Of The Gadgets,Super Rare,2024-11-27
5889,2019-08-23,FIGA-EN059,Fists Of The Gadgets,Super Rare,2024-11-27
5890,2018-08-31,MP18-EN184,2018 Mega-Tins Mega Pack,Common,2024-11-27
5890,2018-08-31,MP18-EN184,2018 Mega-Tins Mega Pack,Common,2024-11-27
5891,2023-02-24,SDBT-EN017,Structure Deck: Beware Of Traptrix,Common,2024-11-27
5891,2023-02-24,SDBT-EN017,Structure Deck: Beware Of Traptrix,Common,2024-11-27
5891,2023-02-24,SDBT-EN017,Structure Deck: Beware Of Traptrix,Common,2024-11-27
5892,2018-08-31,MP18-EN182,2018 Mega-Tins Mega Pack,Super Rare,2024-11-27
5892,2018-08-31,MP18-EN182,2018 Mega-Tins Mega Pack,Super Rare,2024-11-27
5893,2018-08-31,MP18-EN178,2018 Mega-Tins Mega Pack,Common,2024-11-27
5893,2018-08-31,MP18-EN178,2018 Mega-Tins Mega Pack,Common,2024-11-27
5894,2018-08-31,MP18-EN179,2018 Mega-Tins Mega Pack,Common,2024-11-27
5894,2018-08-31,MP18-EN179,2018 Mega-Tins Mega Pack,Common,2024-11-27
5895,2019-08-16,SDRR-EN010,Structure Deck: Rokket Revolt,Common,2024-11-27
5895,2019-08-16,SDRR-EN010,Structure Deck: Rokket Revolt,Common,2024-11-27
5895,2019-08-16,SDRR-EN010,Structure Deck: Rokket Revolt,Common,2024-11-27
5896,2018-08-31,MP18-EN174,2018 Mega-Tins Mega Pack,Common,2024-11-27
5896,2018-08-31,MP18-EN174,2018 Mega-Tins Mega Pack,Common,2024-11-27
5896,2018-08-31,MP18-EN174,2018 Mega-Tins Mega Pack,Common,2024-11-27
5896,2018-08-31,MP18-EN174,2018 Mega-Tins Mega Pack,Common,2024-11-27
5897,2019-08-16,SDRR-EN011,Structure Deck: Rokket Revolt,Common,2024-11-27
5897,2019-08-16,SDRR-EN011,Structure Deck: Rokket Revolt,Common,2024-11-27
5897,2019-08-16,SDRR-EN011,Structure Deck: Rokket Revolt,Common,2024-11-27
5898,2018-08-31,MP18-EN173,2018 Mega-Tins Mega Pack,Common,2024-11-27
5898,2018-08-31,MP18-EN173,2018 Mega-Tins Mega Pack,Common,2024-11-27
5898,2018-08-31,MP18-EN173,2018 Mega-Tins Mega Pack,Common,2024-11-27
5899,2018-08-31,MP18-EN172,2018 Mega-Tins Mega Pack,Common,2024-11-27
5899,2018-08-31,MP18-EN172,2018 Mega-Tins Mega Pack,Common,2024-11-27
5899,2018-08-31,MP18-EN172,2018 Mega-Tins Mega Pack,Common,2024-11-27
5899,2018-08-31,MP18-EN172,2018 Mega-Tins Mega Pack,Common,2024-11-27
5900,2018-08-31,MP18-EN171,2018 Mega-Tins Mega Pack,Common,2024-11-27
5900,2018-08-31,MP18-EN171,2018 Mega-Tins Mega Pack,Common,2024-11-27
5901,2018-08-31,MP18-EN170,2018 Mega-Tins Mega Pack,Common,2024-11-27
5901,2018-08-31,MP18-EN170,2018 Mega-Tins Mega Pack,Common,2024-11-27
5901,2018-08-31,MP18-EN170,2018 Mega-Tins Mega Pack,Common,2024-11-27
5902,2018-08-31,MP18-EN168,2018 Mega-Tins Mega Pack,Common,2024-11-27
5902,2018-08-31,MP18-EN168,2018 Mega-Tins Mega Pack,Common,2024-11-27
5903,2018-08-31,MP18-EN169,2018 Mega-Tins Mega Pack,Common,2024-11-27
5903,2018-08-31,MP18-EN169,2018 Mega-Tins Mega Pack,Common,2024-11-27
5904,2018-08-31,MP18-EN167,2018 Mega-Tins Mega Pack,Common,2024-11-27
5904,2018-08-31,MP18-EN167,2018 Mega-Tins Mega Pack,Common,2024-11-27
5905,2018-08-31,MP18-EN166,2018 Mega-Tins Mega Pack,Common,2024-11-27
5905,2018-08-31,MP18-EN166,2018 Mega-Tins Mega Pack,Common,2024-11-27
5906,2019-07-12,BLHR-EN068,Battles Of Legend: Hero'S Revenge,Ultra Rare,2024-11-27
5906,2019-07-12,BLHR-EN068,Battles Of Legend: Hero'S Revenge,Ultra Rare,2024-11-27
5906,2019-07-12,BLHR-EN068,Battles Of Legend: Hero'S Revenge,Ultra Rare,2024-11-27
5906,2019-07-12,BLHR-EN068,Battles Of Legend: Hero'S Revenge,Ultra Rare,2024-11-27
5907,2019-07-12,BLHR-EN067,Battles Of Legend: Hero'S Revenge,Ultra Rare,2024-11-27
5907,2019-07-12,BLHR-EN067,Battles Of Legend: Hero'S Revenge,Ultra Rare,2024-11-27
5907,2019-07-12,BLHR-EN067,Battles Of Legend: Hero'S Revenge,Ultra Rare,2024-11-27
5908,2018-08-31,MP18-EN161,2018 Mega-Tins Mega Pack,Common,2024-11-27
5908,2018-08-31,MP18-EN161,2018 Mega-Tins Mega Pack,Common,2024-11-27
5909,2018-08-31,MP18-EN162,2018 Mega-Tins Mega Pack,Common,2024-11-27
5909,2018-08-31,MP18-EN162,2018 Mega-Tins Mega Pack,Common,2024-11-27
5910,2018-08-31,MP18-EN159,2018 Mega-Tins Mega Pack,Common,2024-11-27
5910,2018-08-31,MP18-EN159,2018 Mega-Tins Mega Pack,Common,2024-11-27
5911,2018-08-31,MP18-EN160,2018 Mega-Tins Mega Pack,Common,2024-11-27
5911,2018-08-31,MP18-EN160,2018 Mega-Tins Mega Pack,Common,2024-11-27
5912,2018-08-31,MP18-EN158,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5912,2018-08-31,MP18-EN158,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5913,2018-08-31,MP18-EN157,2018 Mega-Tins Mega Pack,Common,2024-11-27
5913,2018-08-31,MP18-EN157,2018 Mega-Tins Mega Pack,Common,2024-11-27
5914,2018-08-31,MP18-EN155,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5914,2018-08-31,MP18-EN155,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5915,2018-08-31,MP18-EN153,2018 Mega-Tins Mega Pack,Common,2024-11-27
5915,2018-08-31,MP18-EN153,2018 Mega-Tins Mega Pack,Common,2024-11-27
5916,2024-01-19,MZMI-EN068,Maze Of Millennia,Rare,2024-11-27
5916,2024-01-19,MZMI-EN068,Maze Of Millennia,Rare,2024-11-27
5916,2024-01-19,MZMI-EN068,Maze Of Millennia,Rare,2024-11-27
5916,2024-01-19,MZMI-EN068,Maze Of Millennia,Rare,2024-11-27
5916,2024-01-19,MZMI-EN068,Maze Of Millennia,Rare,2024-11-27
5917,2018-08-31,MP18-EN149,2018 Mega-Tins Mega Pack,Common,2024-11-27
5917,2018-08-31,MP18-EN149,2018 Mega-Tins Mega Pack,Common,2024-11-27
5918,2018-08-31,MP18-EN150,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5918,2018-08-31,MP18-EN150,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5918,2018-08-31,MP18-EN150,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5918,2018-08-31,MP18-EN150,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5919,2017-08-25,MP17-EN239,2017 Mega-Tins Mega Pack,Ultra Rare,2024-11-27
5919,2017-08-25,MP17-EN239,2017 Mega-Tins Mega Pack,Ultra Rare,2024-11-27
5920,2017-08-25,MP17-EN238,2017 Mega-Tins Mega Pack,Common,2024-11-27
5920,2017-08-25,MP17-EN238,2017 Mega-Tins Mega Pack,Common,2024-11-27
5921,2017-08-25,MP17-EN237,2017 Mega-Tins Mega Pack,Common,2024-11-27
5921,2017-08-25,MP17-EN237,2017 Mega-Tins Mega Pack,Common,2024-11-27
5922,2017-08-25,MP17-EN236,2017 Mega-Tins Mega Pack,Common,2024-11-27
5922,2017-08-25,MP17-EN236,2017 Mega-Tins Mega Pack,Common,2024-11-27
5923,2017-08-25,MP17-EN233,2017 Mega-Tins Mega Pack,Common,2024-11-27
5923,2017-08-25,MP17-EN233,2017 Mega-Tins Mega Pack,Common,2024-11-27
5924,2017-08-25,MP17-EN235,2017 Mega-Tins Mega Pack,Common,2024-11-27
5924,2017-08-25,MP17-EN235,2017 Mega-Tins Mega Pack,Common,2024-11-27
5925,2017-08-25,MP17-EN232,2017 Mega-Tins Mega Pack,Common,2024-11-27
5925,2017-08-25,MP17-EN232,2017 Mega-Tins Mega Pack,Common,2024-11-27
5926,2017-08-25,MP17-EN231,2017 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5926,2017-08-25,MP17-EN231,2017 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5927,2017-08-25,MP17-EN229,2017 Mega-Tins Mega Pack,Rare,2024-11-27
5927,2017-08-25,MP17-EN229,2017 Mega-Tins Mega Pack,Rare,2024-11-27
5928,2017-08-25,MP17-EN230,2017 Mega-Tins Mega Pack,Common,2024-11-27
5928,2017-08-25,MP17-EN230,2017 Mega-Tins Mega Pack,Common,2024-11-27
5929,2020-02-14,SDSH-EN036,Structure Deck: Shaddoll Showdown,Common,2024-11-27
5929,2020-02-14,SDSH-EN036,Structure Deck: Shaddoll Showdown,Common,2024-11-27
5929,2020-02-14,SDSH-EN036,Structure Deck: Shaddoll Showdown,Common,2024-11-27
5930,2017-08-25,MP17-EN225,2017 Mega-Tins Mega Pack,Common,2024-11-27
5930,2017-08-25,MP17-EN225,2017 Mega-Tins Mega Pack,Common,2024-11-27
5931,2017-08-25,MP17-EN224,2017 Mega-Tins Mega Pack,Common,2024-11-27
5931,2017-08-25,MP17-EN224,2017 Mega-Tins Mega Pack,Common,2024-11-27
5932,2017-08-25,MP17-EN226,2017 Mega-Tins Mega Pack,Common,2024-11-27
5932,2017-08-25,MP17-EN226,2017 Mega-Tins Mega Pack,Common,2024-11-27
5933,2024-11-07,RA03-EN013,Quarter Century Bonanza,Super Rare,2024-11-27
5933,2024-11-07,RA03-EN013,Quarter Century Bonanza,Super Rare,2024-11-27
5933,2024-11-07,RA03-EN013,Quarter Century Bonanza,Super Rare,2024-11-27
5933,2024-11-07,RA03-EN013,Quarter Century Bonanza,Super Rare,2024-11-27
5933,2024-11-07,RA03-EN013,Quarter Century Bonanza,Super Rare,2024-11-27
5933,2024-11-07,RA03-EN013,Quarter Century Bonanza,Super Rare,2024-11-27
5933,2024-11-07,RA03-EN013,Quarter Century Bonanza,Super Rare,2024-11-27
5933,2024-11-07,RA03-EN013,Quarter Century Bonanza,Super Rare,2024-11-27
5933,2024-11-07,RA03-EN013,Quarter Century Bonanza,Super Rare,2024-11-27
5934,2016-09-02,MP16-EN238,2016 Mega-Tins Mega Pack,Rare,2024-11-27
5934,2016-09-02,MP16-EN238,2016 Mega-Tins Mega Pack,Rare,2024-11-27
5935,2018-01-19,SR05-EN038,Structure Deck Wave Of Light,Common,2024-11-27
5935,2018-01-19,SR05-EN038,Structure Deck Wave Of Light,Common,2024-11-27
5935,2018-01-19,SR05-EN038,Structure Deck Wave Of Light,Common,2024-11-27
5936,2023-02-24,SDBT-EN009,Structure Deck: Beware Of Traptrix,Common,2024-11-27
5936,2023-02-24,SDBT-EN009,Structure Deck: Beware Of Traptrix,Common,2024-11-27
5936,2023-02-24,SDBT-EN009,Structure Deck: Beware Of Traptrix,Common,2024-11-27
5936,2023-02-24,SDBT-EN009,Structure Deck: Beware Of Traptrix,Common,2024-11-27
5937,2016-09-02,MP16-EN228,2016 Mega-Tins Mega Pack,Common,2024-11-27
5937,2016-09-02,MP16-EN228,2016 Mega-Tins Mega Pack,Common,2024-11-27
5938,2016-09-02,MP16-EN232,2016 Mega-Tins Mega Pack,Common,2024-11-27
5938,2016-09-02,MP16-EN232,2016 Mega-Tins Mega Pack,Common,2024-11-27
5939,2016-09-02,MP16-EN227,2016 Mega-Tins Mega Pack,Common,2024-11-27
5939,2016-09-02,MP16-EN227,2016 Mega-Tins Mega Pack,Common,2024-11-27
5940,2016-09-02,MP16-EN226,2016 Mega-Tins Mega Pack,Common,2024-11-27
5940,2016-09-02,MP16-EN226,2016 Mega-Tins Mega Pack,Common,2024-11-27
5940,2016-09-02,MP16-EN226,2016 Mega-Tins Mega Pack,Common,2024-11-27
5940,2016-09-02,MP16-EN226,2016 Mega-Tins Mega Pack,Common,2024-11-27
5941,2016-09-02,MP16-EN224,2016 Mega-Tins Mega Pack,Common,2024-11-27
5941,2016-09-02,MP16-EN224,2016 Mega-Tins Mega Pack,Common,2024-11-27
5942,2016-09-02,MP16-EN223,2016 Mega-Tins Mega Pack,Common,2024-11-27
5942,2016-09-02,MP16-EN223,2016 Mega-Tins Mega Pack,Common,2024-11-27
5943,2016-09-02,MP16-EN219,2016 Mega-Tins Mega Pack,Common,2024-11-27
5943,2016-09-02,MP16-EN219,2016 Mega-Tins Mega Pack,Common,2024-11-27
5944,2016-09-02,MP16-EN220,2016 Mega-Tins Mega Pack,Common,2024-11-27
5944,2016-09-02,MP16-EN220,2016 Mega-Tins Mega Pack,Common,2024-11-27
5945,2016-09-02,MP16-EN213,2016 Mega-Tins Mega Pack,Common,2024-11-27
5945,2016-09-02,MP16-EN213,2016 Mega-Tins Mega Pack,Common,2024-11-27
5946,2016-09-02,MP16-EN218,2016 Mega-Tins Mega Pack,Common,2024-11-27
5946,2016-09-02,MP16-EN218,2016 Mega-Tins Mega Pack,Common,2024-11-27
5947,2016-09-02,MP16-EN216,2016 Mega-Tins Mega Pack,Common,2024-11-27
5947,2016-09-02,MP16-EN216,2016 Mega-Tins Mega Pack,Common,2024-11-27
5948,2016-09-02,MP16-EN217,2016 Mega-Tins Mega Pack,Common,2024-11-27
5948,2016-09-02,MP16-EN217,2016 Mega-Tins Mega Pack,Common,2024-11-27
5949,2016-09-02,MP16-EN214,2016 Mega-Tins Mega Pack,Common,2024-11-27
5949,2016-09-02,MP16-EN214,2016 Mega-Tins Mega Pack,Common,2024-11-27
5950,2016-09-02,MP16-EN212,2016 Mega-Tins Mega Pack,Ultra Rare,2024-11-27
5950,2016-09-02,MP16-EN212,2016 Mega-Tins Mega Pack,Ultra Rare,2024-11-27
5951,2016-09-02,MP16-EN211,2016 Mega-Tins Mega Pack,Common,2024-11-27
5951,2016-09-02,MP16-EN211,2016 Mega-Tins Mega Pack,Common,2024-11-27
5952,2016-09-02,MP16-EN209,2016 Mega-Tins Mega Pack,Common,2024-11-27
5952,2016-09-02,MP16-EN209,2016 Mega-Tins Mega Pack,Common,2024-11-27
5953,2020-12-03,GEIM-EN059,Genesis Impact,Rare,2024-11-27
5953,2020-12-03,GEIM-EN059,Genesis Impact,Rare,2024-11-27
5953,2020-12-03,GEIM-EN059,Genesis Impact,Rare,2024-11-27
5953,2020-12-03,GEIM-EN059,Genesis Impact,Rare,2024-11-27
5953,2020-12-03,GEIM-EN059,Genesis Impact,Rare,2024-11-27
5954,2018-08-31,MP18-EN148,2018 Mega-Tins Mega Pack,Common,2024-11-27
5954,2018-08-31,MP18-EN148,2018 Mega-Tins Mega Pack,Common,2024-11-27
5954,2018-08-31,MP18-EN148,2018 Mega-Tins Mega Pack,Common,2024-11-27
5954,2018-08-31,MP18-EN148,2018 Mega-Tins Mega Pack,Common,2024-11-27
5955,2016-09-02,MP16-EN207,2016 Mega-Tins Mega Pack,Common,2024-11-27
5955,2016-09-02,MP16-EN207,2016 Mega-Tins Mega Pack,Common,2024-11-27
5956,2018-08-31,MP18-EN147,2018 Mega-Tins Mega Pack,Common,2024-11-27
5956,2018-08-31,MP18-EN147,2018 Mega-Tins Mega Pack,Common,2024-11-27
5956,2018-08-31,MP18-EN147,2018 Mega-Tins Mega Pack,Common,2024-11-27
5956,2018-08-31,MP18-EN147,2018 Mega-Tins Mega Pack,Common,2024-11-27
5956,2018-08-31,MP18-EN147,2018 Mega-Tins Mega Pack,Common,2024-11-27
5957,2018-08-31,MP18-EN144,2018 Mega-Tins Mega Pack,Common,2024-11-27
5957,2018-08-31,MP18-EN144,2018 Mega-Tins Mega Pack,Common,2024-11-27
5958,2018-08-31,MP18-EN146,2018 Mega-Tins Mega Pack,Common,2024-11-27
5958,2018-08-31,MP18-EN146,2018 Mega-Tins Mega Pack,Common,2024-11-27
5959,2018-08-31,MP18-EN143,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5959,2018-08-31,MP18-EN143,2018 Mega-Tins Mega Pack,Secret Rare,2024-11-27
5960,2024-01-26,STAS-EN016,2-Player Starter Set,Common,2024-11-27
5960,2024-01-26,STAS-EN016,2-Player Starter Set,Common,2024-11-27
5960,2024-01-26,STAS-EN016,2-Player Starter Set,Common,2024-11-27
5960,2024-01-26,STAS-EN016,2-Player Starter Set,Common,2024-11-27
5961,2018-08-31,MP18-EN140,2018 Mega-Tins Mega Pack,Common,2024-11-27
5961,2018-08-31,MP18-EN140,2018 Mega-Tins Mega Pack,Common,2024-11-27
5962,2024-02-23,BLC1-EN042,Battles Of Legend - Chapter 1,Ultra Rare,2024-11-27
5962,2024-02-23,BLC1-EN042,Battles Of Legend - Chapter 1,Ultra Rare,2024-11-27
5962,2024-02-23,BLC1-EN042,Battles Of Legend - Chapter 1,Ultra Rare,2024-11-27
5962,2024-02-23,BLC1-EN042,Battles Of Legend - Chapter 1,Ultra Rare,2024-11-27
5963,2019-08-16,SDRR-EN024,Structure Deck: Rokket Revolt,Common,2024-11-27
5963,2019-08-16,SDRR-EN024,Structure Deck: Rokket Revolt,Common,2024-11-27
5963,2019-08-16,SDRR-EN024,Structure Deck: Rokket Revolt,Common,2024-11-27
5964,2018-08-31,MP18-EN136,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5964,2018-08-31,MP18-EN136,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5964,2018-08-31,MP18-EN136,2018 Mega-Tins Mega Pack,Rare,2024-11-27
5964,2018-08-31,MP18-EN136,2018 Mega-Tins Mega Pack,Rare,2024-11-27
